State,ZCTA,Congressional District
16,83302,01
16,83302,02
16,83311,02
16,83312,02
16,83313,02
16,83314,02
16,83316,01
16,83316,02
16,83318,02
16,83320,02
16,83321,02
16,83322,02
16,83323,02
16,83324,02
16,83325,02
16,83327,02
16,83328,02
16,83330,02
16,83332,02
16,83333,02
16,83334,02
16,83335,02
16,83336,02
16,83337,02
16,83338,02
16,83340,02
16,83341,02
16,83342,02
16,83344,02
16,83346,02
16,83347,02
16,83348,02
16,83349,02
16,83350,02
16,83352,02
16,83353,02
16,83354,02
16,83355,02
16,83401,02
16,83402,02
16,83404,02
16,83406,02
16,83420,02
16,83421,02
16,83422,02
16,83423,02
16,83424,02
16,83425,02
16,83427,02
16,83428,02
16,83429,02
16,83431,02
16,83433,02
16,83434,02
16,83435,02
16,83436,02
16,83440,02
16,83442,02
16,83443,02
16,83444,02
16,83445,02
16,83446,02
16,83448,02
16,83449,02
16,83450,02
16,83451,02
16,83452,02
16,83454,02
16,83455,02
16,83460,02
16,83462,02
16,83463,02
16,83464,02
16,83465,02
16,83466,02
16,83467,02
16,83468,02
16,83469,02
16,83501,01
16,83520,01
16,83522,01
16,83523,01
16,83524,01
16,83525,01
16,83526,01
16,83530,01
16,83533,01
16,83535,01
16,83536,01
16,83537,01
16,83539,01
16,83540,01
16,83541,01
16,83542,01
16,83543,01
16,83544,01
16,83545,01
16,83546,01
16,83547,01
16,83548,01
16,83549,01
16,83552,01
16,83553,01
16,83554,01
16,83555,01
16,83601,02
16,83602,01
16,83604,01
16,83605,01
16,83607,01
16,83610,01
16,83611,01
16,83612,01
16,83615,01
16,83616,01
16,83616,02
16,83617,01
16,83619,01
16,83622,01
16,83623,02
16,83624,01
16,83624,02
16,83626,01
16,83627,01
16,83627,02
16,83628,01
16,83629,01
16,83631,01
16,83632,01
16,83633,02
16,83634,01
16,83636,01
16,83637,01
16,83638,01
16,83639,01
16,83641,01
16,83642,01
16,83643,01
16,83644,01
16,83645,01
16,83646,01
16,83647,02
16,83648,02
16,83650,01
16,83651,01
16,83654,01
16,83655,01
16,83656,01
16,83657,01
16,83660,01
16,83661,01
16,83666,01
16,83669,01
16,83670,01
16,83671,01
16,83672,01
16,83676,01
16,83677,01
16,83686,01
16,83687,01
16,83702,01
16,83702,02
16,83703,02
16,83704,02
16,83705,01
16,83705,02
16,83706,02
16,83709,01
16,83709,02
16,83712,02
16,83713,01
16,83713,02
16,83714,01
16,83714,02
16,83716,01
16,83716,02
16,83801,01
16,83802,01
16,83803,01
16,83804,01
16,83805,01
16,83806,01
16,83808,01
16,83809,01
16,83810,01
16,83811,01
16,83812,01
16,83813,01
16,83814,01
16,83815,01
16,83821,01
16,83822,01
16,83823,01
16,83824,01
16,83825,01
16,83826,01
16,83827,01
16,83830,01
16,83832,01
16,83833,01
16,83834,01
16,83835,01
16,83836,01
16,83837,01
16,83839,01
16,83840,01
16,83841,01
16,83842,01
16,83843,01
16,83844,01
16,83845,01
16,83846,01
16,83847,01
16,83848,01
16,83849,01
16,83850,01
16,83851,01
16,83852,01
16,83854,01
16,83855,01
16,83856,01
16,83857,01
16,83858,01
16,83860,01
16,83861,01
16,83864,01
16,83866,01
16,83867,01
16,83868,01
16,83869,01
16,83870,01
16,83871,01
16,83872,01
16,83873,01
16,83874,01
16,83876,01
16,89832,01
16,97910,01
16,97913,01
16,99128,01
17,60002,14
17,60004,08
17,60004,09
17,60004,10
17,60005,08
17,60005,09
17,60007,05
17,60007,08
17,60008,06
17,60008,08
17,60008,09
17,60010,06
17,60010,08
17,60010,14
17,60012,14
17,60013,06
17,60013,14
17,60014,06
17,60014,14
17,60015,10
17,60016,08
17,60016,09
17,60016,10
17,60018,05
17,60018,08
17,60018,09
17,60020,10
17,60020,14
17,60021,06
17,60022,10
17,60025,09
17,60025,10
17,60026,09
17,60026,10
17,60029,09
17,60030,10
17,60030,14
17,60031,10
17,60031,14
17,60033,14
17,60033,16
17,60034,14
17,60035,10
17,60040,10
17,60041,10
17,60042,14
17,60043,09
17,60044,10
17,60045,10
17,60046,10
17,60046,14
17,60047,06
17,60047,10
17,60047,14
17,60048,10
17,60048,14
17,60050,10
17,60050,14
17,60051,10
17,60051,14
17,60053,09
17,60053,10
17,60056,08
17,60056,09
17,60056,10
17,60060,06
17,60060,10
17,60060,14
17,60061,10
17,60062,09
17,60062,10
17,60064,10
17,60067,06
17,60067,08
17,60068,09
17,60068,10
17,60069,10
17,60070,09
17,60070,10
17,60071,14
17,60072,14
17,60073,10
17,60073,14
17,60074,06
17,60074,08
17,60074,09
17,60076,09
17,60077,09
17,60081,10
17,60081,14
17,60083,10
17,60083,14
17,60084,06
17,60084,14
17,60085,10
17,60085,14
17,60087,10
17,60087,14
17,60088,10
17,60089,08
17,60089,09
17,60089,10
17,60090,08
17,60090,09
17,60090,10
17,60091,09
17,60093,09
17,60093,10
17,60096,10
17,60097,14
17,60098,14
17,60099,10
17,60099,14
17,60101,05
17,60101,08
17,60102,06
17,60102,08
17,60102,14
17,60103,06
17,60103,08
17,60104,04
17,60104,07
17,60106,05
17,60106,08
17,60107,06
17,60107,08
17,60108,08
17,60109,14
17,60110,06
17,60110,08
17,60111,16
17,60112,14
17,60113,16
17,60115,14
17,60115,16
17,60118,06
17,60118,08
17,60119,14
17,60120,06
17,60120,08
17,60123,06
17,60123,08
17,60124,06
17,60124,14
17,60126,04
17,60126,05
17,60126,08
17,60129,16
17,60130,07
17,60131,05
17,60133,06
17,60133,08
17,60134,14
17,60135,14
17,60135,16
17,60136,06
17,60136,14
17,60137,06
17,60137,08
17,60139,06
17,60139,08
17,60140,14
17,60140,16
17,60141,07
17,60142,06
17,60142,14
17,60143,08
17,60144,14
17,60145,16
17,60146,16
17,60148,06
17,60148,08
17,60150,16
17,60151,14
17,60152,14
17,60152,16
17,60153,07
17,60154,04
17,60154,05
17,60154,07
17,60155,07
17,60156,06
17,60156,14
17,60157,08
17,60160,04
17,60160,05
17,60160,07
17,60162,04
17,60162,05
17,60162,07
17,60163,04
17,60163,07
17,60164,04
17,60164,05
17,60165,04
17,60169,08
17,60171,05
17,60172,08
17,60173,06
17,60173,08
17,60174,06
17,60174,14
17,60175,06
17,60175,14
17,60176,05
17,60177,06
17,60177,08
17,60178,14
17,60178,16
17,60180,14
17,60181,05
17,60181,06
17,60181,08
17,60184,06
17,60185,06
17,60185,14
17,60187,06
17,60188,06
17,60188,08
17,60189,06
17,60189,14
17,60190,06
17,60190,14
17,60191,05
17,60191,08
17,60192,06
17,60192,08
17,60193,08
17,60194,08
17,60195,06
17,60195,08
17,60201,09
17,60202,09
17,60203,09
17,60301,07
17,60302,07
17,60304,04
17,60304,07
17,60305,04
17,60305,07
17,60401,02
17,60402,03
17,60402,04
17,60402,07
17,60403,03
17,60403,11
17,60404,11
17,60404,14
17,60406,01
17,60406,02
17,60407,16
17,60408,16
17,60409,02
17,60410,11
17,60410,14
17,60410,16
17,60411,02
17,60415,03
17,60416,16
17,60417,02
17,60419,02
17,60420,16
17,60421,01
17,60421,11
17,60421,16
17,60422,02
17,60423,01
17,60423,02
17,60424,02
17,60424,16
17,60425,02
17,60426,01
17,60426,02
17,60428,01
17,60428,02
17,60429,02
17,60430,02
17,60431,11
17,60431,14
17,60432,03
17,60432,11
17,60433,01
17,60433,11
17,60435,03
17,60435,11
17,60436,11
17,60437,16
17,60438,02
17,60439,03
17,60439,11
17,60440,11
17,60441,03
17,60441,11
17,60442,01
17,60442,02
17,60442,11
17,60442,16
17,60443,02
17,60444,16
17,60445,01
17,60446,03
17,60446,11
17,60447,11
17,60447,14
17,60447,16
17,60448,01
17,60448,03
17,60448,11
17,60449,01
17,60449,02
17,60450,14
17,60450,16
17,60451,01
17,60451,11
17,60452,01
17,60452,02
17,60453,01
17,60453,03
17,60455,03
17,60456,03
17,60457,03
17,60458,03
17,60459,03
17,60460,16
17,60461,02
17,60462,01
17,60462,03
17,60463,01
17,60463,03
17,60464,01
17,60464,03
17,60465,03
17,60466,02
17,60467,01
17,60467,03
17,60468,01
17,60468,02
17,60469,01
17,60470,16
17,60471,02
17,60472,01
17,60473,02
17,60474,16
17,60475,02
17,60476,02
17,60477,01
17,60477,02
17,60477,03
17,60478,01
17,60478,02
17,60479,16
17,60480,03
17,60480,11
17,60481,02
17,60481,16
17,60482,01
17,60482,03
17,60484,02
17,60487,01
17,60487,03
17,60490,11
17,60490,14
17,60491,03
17,60501,03
17,60502,11
17,60502,14
17,60503,11
17,60503,14
17,60504,11
17,60505,11
17,60506,11
17,60506,14
17,60510,14
17,60511,14
17,60512,11
17,60512,14
17,60513,03
17,60513,04
17,60513,07
17,60514,06
17,60515,06
17,60515,11
17,60516,06
17,60516,11
17,60517,03
17,60517,11
17,60518,16
17,60519,11
17,60520,14
17,60520,16
17,60521,05
17,60521,06
17,60523,05
17,60523,06
17,60523,08
17,60525,03
17,60525,05
17,60525,11
17,60526,03
17,60526,04
17,60526,05
17,60526,07
17,60527,03
17,60527,06
17,60527,11
17,60530,16
17,60531,16
17,60532,06
17,60532,11
17,60534,03
17,60534,04
17,60536,14
17,60537,14
17,60537,16
17,60538,11
17,60538,14
17,60539,14
17,60540,06
17,60540,11
17,60541,14
17,60541,16
17,60542,11
17,60542,14
17,60543,11
17,60543,14
17,60544,11
17,60544,14
17,60545,14
17,60546,03
17,60546,04
17,60546,07
17,60548,14
17,60548,16
17,60549,16
17,60550,16
17,60551,16
17,60552,14
17,60552,16
17,60553,16
17,60554,14
17,60555,06
17,60555,14
17,60556,14
17,60556,16
17,60557,16
17,60558,03
17,60558,05
17,60559,05
17,60559,06
17,60560,11
17,60560,14
17,60561,03
17,60561,06
17,60561,11
17,60563,06
17,60563,11
17,60563,14
17,60564,11
17,60564,14
17,60565,11
17,60565,14
17,60585,14
17,60586,11
17,60601,07
17,60602,07
17,60603,07
17,60604,07
17,60605,07
17,60606,07
17,60607,07
17,60608,03
17,60608,04
17,60608,07
17,60609,01
17,60609,03
17,60609,04
17,60609,07
17,60610,05
17,60610,07
17,60611,07
17,60612,05
17,60612,07
17,60613,05
17,60613,09
17,60614,05
17,60614,07
17,60614,09
17,60615,01
17,60615,02
17,60615,07
17,60616,01
17,60616,03
17,60616,04
17,60616,07
17,60617,01
17,60617,02
17,60618,04
17,60618,05
17,60619,01
17,60620,01
17,60620,03
17,60621,01
17,60621,07
17,60622,04
17,60622,05
17,60622,07
17,60623,04
17,60623,07
17,60624,07
17,60625,04
17,60625,05
17,60626,09
17,60628,01
17,60628,02
17,60629,01
17,60629,03
17,60629,04
17,60629,07
17,60630,04
17,60630,05
17,60631,05
17,60631,09
17,60632,03
17,60632,04
17,60632,07
17,60633,02
17,60634,04
17,60634,05
17,60636,01
17,60636,07
17,60637,01
17,60637,02
17,60637,07
17,60638,03
17,60639,04
17,60639,07
17,60640,05
17,60640,09
17,60641,04
17,60641,05
17,60642,05
17,60642,07
17,60643,01
17,60643,03
17,60644,07
17,60645,09
17,60646,05
17,60646,09
17,60647,04
17,60647,05
17,60649,01
17,60649,02
17,60651,04
17,60651,07
17,60652,01
17,60652,03
17,60653,01
17,60653,07
17,60654,07
17,60655,01
17,60655,03
17,60656,05
17,60656,09
17,60657,05
17,60657,09
17,60659,05
17,60659,09
17,60660,05
17,60660,09
17,60661,07
17,60706,05
17,60707,04
17,60707,05
17,60707,07
17,60712,09
17,60714,05
17,60714,09
17,60714,10
17,60803,01
17,60803,03
17,60804,03
17,60804,04
17,60804,07
17,60805,01
17,60827,01
17,60827,02
17,60901,02
17,60910,02
17,60911,16
17,60912,16
17,60913,02
17,60914,02
17,60915,02
17,60917,02
17,60917,16
17,60918,16
17,60919,02
17,60919,16
17,60920,16
17,60921,16
17,60922,02
17,60922,16
17,60924,16
17,60926,16
17,60927,16
17,60928,16
17,60929,16
17,60930,16
17,60931,16
17,60932,15
17,60933,15
17,60934,16
17,60935,02
17,60936,15
17,60936,16
17,60936,18
17,60938,16
17,60940,02
17,60941,02
17,60941,16
17,60942,15
17,60942,16
17,60945,16
17,60946,16
17,60948,15
17,60948,16
17,60949,15
17,60950,02
17,60950,16
17,60951,16
17,60952,15
17,60952,16
17,60953,16
17,60954,02
17,60955,16
17,60957,15
17,60957,16
17,60958,02
17,60959,16
17,60960,15
17,60960,16
17,60961,02
17,60961,16
17,60962,16
17,60963,15
17,60964,02
17,60964,16
17,60966,16
17,60968,16
17,60969,02
17,60970,16
17,60973,16
17,60974,16
17,61001,17
17,61006,16
17,61007,16
17,61007,17
17,61008,16
17,61010,16
17,61011,16
17,61012,16
17,61013,17
17,61014,17
17,61015,16
17,61016,16
17,61018,17
17,61019,16
17,61019,17
17,61020,16
17,61020,17
17,61021,16
17,61024,16
17,61025,17
17,61027,17
17,61028,17
17,61030,16
17,61031,16
17,61032,17
17,61036,17
17,61037,17
17,61038,14
17,61038,16
17,61039,16
17,61039,17
17,61041,17
17,61042,16
17,61043,16
17,61044,17
17,61046,17
17,61047,16
17,61047,17
17,61048,17
17,61049,16
17,61050,17
17,61051,16
17,61051,17
17,61052,16
17,61053,17
17,61054,16
17,61057,16
17,61059,17
17,61060,17
17,61061,16
17,61062,17
17,61063,16
17,61063,17
17,61064,16
17,61064,17
17,61065,16
17,61067,17
17,61068,16
17,61070,17
17,61071,16
17,61071,17
17,61072,16
17,61073,16
17,61074,17
17,61075,17
17,61077,17
17,61078,16
17,61078,17
17,61079,16
17,61080,16
17,61081,16
17,61081,17
17,61084,16
17,61084,17
17,61085,17
17,61087,17
17,61088,16
17,61088,17
17,61089,17
17,61091,16
17,61101,16
17,61101,17
17,61102,16
17,61102,17
17,61103,16
17,61103,17
17,61104,16
17,61104,17
17,61107,16
17,61107,17
17,61108,16
17,61108,17
17,61109,16
17,61109,17
17,61111,16
17,61112,16
17,61114,16
17,61115,16
17,61201,17
17,61230,17
17,61231,17
17,61232,17
17,61234,17
17,61235,17
17,61236,17
17,61238,17
17,61239,17
17,61240,17
17,61241,17
17,61242,17
17,61243,17
17,61244,17
17,61250,17
17,61251,17
17,61252,17
17,61254,17
17,61256,17
17,61257,17
17,61258,17
17,61259,17
17,61260,17
17,61261,17
17,61262,17
17,61263,17
17,61264,17
17,61265,17
17,61270,17
17,61272,17
17,61273,17
17,61274,17
17,61275,17
17,61276,17
17,61277,17
17,61278,17
17,61279,17
17,61281,17
17,61282,17
17,61283,16
17,61283,17
17,61284,17
17,61285,17
17,61301,16
17,61310,16
17,61311,16
17,61312,16
17,61313,16
17,61314,16
17,61315,16
17,61316,16
17,61317,16
17,61318,16
17,61319,16
17,61320,16
17,61321,16
17,61322,16
17,61323,16
17,61324,16
17,61325,16
17,61326,16
17,61327,16
17,61328,16
17,61329,16
17,61330,16
17,61331,16
17,61332,16
17,61333,16
17,61334,16
17,61335,16
17,61336,16
17,61336,18
17,61337,16
17,61338,16
17,61340,16
17,61341,16
17,61342,16
17,61344,16
17,61344,17
17,61345,16
17,61346,16
17,61348,16
17,61349,16
17,61350,16
17,61353,16
17,61354,16
17,61356,16
17,61358,16
17,61358,18
17,61359,16
17,61360,16
17,61361,16
17,61361,17
17,61362,16
17,61363,16
17,61364,16
17,61367,16
17,61368,16
17,61369,18
17,61370,16
17,61372,16
17,61373,16
17,61374,16
17,61375,18
17,61376,16
17,61377,16
17,61377,18
17,61378,16
17,61379,16
17,61401,17
17,61410,17
17,61411,18
17,61412,17
17,61413,17
17,61414,17
17,61415,17
17,61416,18
17,61417,17
17,61418,17
17,61419,17
17,61420,17
17,61420,18
17,61421,16
17,61421,18
17,61422,18
17,61423,17
17,61424,18
17,61425,17
17,61426,18
17,61427,17
17,61428,17
17,61430,17
17,61431,17
17,61432,17
17,61433,17
17,61434,17
17,61434,18
17,61435,17
17,61436,17
17,61437,17
17,61438,18
17,61439,17
17,61440,18
17,61441,17
17,61442,17
17,61443,16
17,61443,17
17,61447,17
17,61448,17
17,61449,17
17,61449,18
17,61450,17
17,61450,18
17,61451,18
17,61452,18
17,61453,17
17,61454,17
17,61455,18
17,61458,17
17,61459,17
17,61459,18
17,61460,17
17,61462,17
17,61465,17
17,61466,17
17,61467,17
17,61468,17
17,61469,17
17,61470,18
17,61471,17
17,61472,17
17,61473,17
17,61474,17
17,61475,17
17,61475,18
17,61476,17
17,61477,17
17,61478,17
17,61479,18
17,61480,17
17,61482,17
17,61482,18
17,61483,16
17,61483,18
17,61484,17
17,61484,18
17,61485,17
17,61486,17
17,61488,17
17,61489,17
17,61489,18
17,61490,17
17,61491,16
17,61491,18
17,61501,17
17,61516,18
17,61517,18
17,61519,17
17,61520,17
17,61523,18
17,61524,17
17,61525,18
17,61526,18
17,61528,18
17,61529,17
17,61529,18
17,61530,18
17,61531,17
17,61531,18
17,61532,18
17,61533,17
17,61533,18
17,61534,17
17,61534,18
17,61535,18
17,61536,17
17,61536,18
17,61537,16
17,61537,18
17,61539,17
17,61540,18
17,61541,18
17,61542,17
17,61543,17
17,61544,17
17,61545,18
17,61546,17
17,61546,18
17,61547,17
17,61547,18
17,61548,18
17,61550,18
17,61552,18
17,61553,17
17,61554,17
17,61554,18
17,61559,18
17,61560,16
17,61561,18
17,61562,18
17,61563,17
17,61564,17
17,61565,18
17,61567,18
17,61568,18
17,61569,17
17,61569,18
17,61570,18
17,61571,18
17,61572,17
17,61602,17
17,61603,17
17,61603,18
17,61604,17
17,61604,18
17,61605,17
17,61606,17
17,61607,17
17,61607,18
17,61610,17
17,61610,18
17,61611,17
17,61611,18
17,61614,17
17,61614,18
17,61615,17
17,61615,18
17,61616,17
17,61616,18
17,61625,17
17,61701,13
17,61701,18
17,61704,13
17,61704,18
17,61705,13
17,61705,18
17,61720,18
17,61721,18
17,61722,18
17,61723,18
17,61724,18
17,61725,18
17,61726,16
17,61726,18
17,61727,13
17,61728,18
17,61729,18
17,61730,18
17,61731,16
17,61731,18
17,61732,13
17,61732,18
17,61733,18
17,61734,18
17,61735,13
17,61736,18
17,61737,18
17,61738,18
17,61739,16
17,61739,18
17,61740,16
17,61741,16
17,61742,18
17,61743,16
17,61744,16
17,61744,18
17,61745,13
17,61745,18
17,61747,18
17,61748,18
17,61749,13
17,61749,18
17,61750,13
17,61751,18
17,61752,13
17,61752,18
17,61753,18
17,61754,13
17,61754,18
17,61755,18
17,61756,13
17,61759,18
17,61760,18
17,61761,13
17,61761,18
17,61764,16
17,61769,16
17,61770,18
17,61771,18
17,61772,13
17,61773,16
17,61774,13
17,61774,18
17,61775,16
17,61776,18
17,61777,13
17,61778,13
17,61801,13
17,61802,13
17,61802,15
17,61810,15
17,61811,15
17,61812,15
17,61813,13
17,61814,15
17,61815,13
17,61816,15
17,61817,15
17,61818,13
17,61820,13
17,61821,13
17,61822,13
17,61822,15
17,61830,13
17,61831,15
17,61832,15
17,61833,15
17,61834,15
17,61839,13
17,61840,15
17,61841,15
17,61842,13
17,61842,18
17,61843,15
17,61843,18
17,61844,15
17,61845,15
17,61845,16
17,61846,15
17,61847,15
17,61848,15
17,61849,15
17,61850,15
17,61851,13
17,61852,15
17,61853,13
17,61853,15
17,61854,13
17,61855,13
17,61856,13
17,61857,15
17,61858,15
17,61859,15
17,61862,15
17,61863,13
17,61863,15
17,61864,13
17,61864,15
17,61865,15
17,61866,15
17,61870,15
17,61871,15
17,61872,13
17,61872,15
17,61873,15
17,61874,13
17,61875,13
17,61875,15
17,61876,15
17,61877,15
17,61878,15
17,61880,13
17,61880,15
17,61882,13
17,61883,15
17,61884,13
17,61910,15
17,61911,15
17,61912,15
17,61913,13
17,61913,15
17,61914,15
17,61917,15
17,61919,15
17,61920,15
17,61924,15
17,61925,13
17,61925,15
17,61928,15
17,61929,13
17,61930,15
17,61931,15
17,61932,15
17,61933,15
17,61936,13
17,61937,13
17,61937,15
17,61938,15
17,61940,15
17,61941,15
17,61942,15
17,61943,15
17,61944,15
17,61949,15
17,61951,15
17,61953,15
17,61955,15
17,61956,15
17,61957,15
17,62001,13
17,62001,15
17,62002,12
17,62002,13
17,62006,13
17,62009,13
17,62010,12
17,62010,13
17,62011,15
17,62012,13
17,62013,13
17,62014,13
17,62015,13
17,62016,13
17,62017,13
17,62018,12
17,62019,13
17,62021,13
17,62022,13
17,62023,13
17,62024,12
17,62025,12
17,62025,13
17,62025,15
17,62027,13
17,62028,13
17,62030,13
17,62031,13
17,62032,13
17,62032,15
17,62033,13
17,62034,13
17,62034,15
17,62035,12
17,62035,13
17,62036,13
17,62037,13
17,62040,12
17,62040,13
17,62044,13
17,62045,13
17,62046,15
17,62047,13
17,62048,12
17,62049,13
17,62050,13
17,62051,13
17,62052,13
17,62053,13
17,62054,13
17,62056,13
17,62058,13
17,62059,12
17,62060,12
17,62061,15
17,62062,13
17,62062,15
17,62063,13
17,62065,13
17,62067,12
17,62067,13
17,62069,13
17,62070,13
17,62074,13
17,62074,15
17,62075,13
17,62075,15
17,62076,13
17,62077,13
17,62078,13
17,62079,13
17,62080,13
17,62080,15
17,62081,13
17,62082,13
17,62082,18
17,62083,13
17,62084,12
17,62084,13
17,62085,13
17,62086,13
17,62086,15
17,62087,12
17,62088,13
17,62089,13
17,62090,12
17,62091,13
17,62092,13
17,62093,13
17,62094,13
17,62095,12
17,62095,13
17,62097,13
17,62097,15
17,62098,13
17,62201,12
17,62203,12
17,62204,12
17,62205,12
17,62206,12
17,62207,12
17,62208,12
17,62214,15
17,62215,15
17,62216,15
17,62217,12
17,62218,15
17,62219,15
17,62220,12
17,62221,12
17,62223,12
17,62225,12
17,62226,12
17,62230,15
17,62231,15
17,62232,12
17,62233,12
17,62234,12
17,62234,13
17,62234,15
17,62236,12
17,62237,12
17,62237,15
17,62238,12
17,62239,12
17,62240,12
17,62241,12
17,62242,12
17,62243,12
17,62244,12
17,62245,15
17,62246,13
17,62246,15
17,62248,12
17,62249,15
17,62250,15
17,62253,15
17,62254,12
17,62255,12
17,62257,12
17,62257,15
17,62258,12
17,62260,12
17,62261,12
17,62262,13
17,62262,15
17,62263,12
17,62263,15
17,62264,12
17,62265,12
17,62265,15
17,62266,15
17,62268,12
17,62268,15
17,62269,12
17,62271,15
17,62272,12
17,62273,15
17,62274,12
17,62275,15
17,62277,12
17,62278,12
17,62279,12
17,62280,12
17,62281,15
17,62282,12
17,62284,13
17,62284,15
17,62285,12
17,62286,12
17,62288,12
17,62289,12
17,62292,12
17,62293,12
17,62293,15
17,62294,12
17,62294,15
17,62295,12
17,62297,12
17,62298,12
17,62301,18
17,62305,18
17,62311,18
17,62312,18
17,62313,18
17,62314,18
17,62316,18
17,62319,18
17,62320,18
17,62321,18
17,62323,18
17,62324,18
17,62325,18
17,62326,18
17,62330,17
17,62330,18
17,62334,18
17,62336,18
17,62338,18
17,62339,18
17,62340,18
17,62341,18
17,62343,18
17,62344,18
17,62345,18
17,62346,18
17,62347,18
17,62348,18
17,62349,18
17,62351,18
17,62352,18
17,62353,18
17,62354,18
17,62355,13
17,62355,18
17,62356,18
17,62357,18
17,62358,18
17,62359,18
17,62360,18
17,62361,18
17,62362,18
17,62363,18
17,62365,18
17,62366,13
17,62366,18
17,62367,18
17,62370,18
17,62373,18
17,62374,18
17,62375,18
17,62376,18
17,62378,18
17,62379,18
17,62380,18
17,62401,15
17,62410,15
17,62411,15
17,62413,15
17,62414,15
17,62417,15
17,62418,15
17,62419,15
17,62420,15
17,62421,15
17,62422,15
17,62423,15
17,62424,15
17,62425,15
17,62426,15
17,62427,15
17,62428,15
17,62431,15
17,62432,15
17,62433,15
17,62434,15
17,62436,15
17,62438,15
17,62439,15
17,62440,15
17,62441,15
17,62442,15
17,62443,15
17,62444,15
17,62445,15
17,62446,15
17,62447,15
17,62448,15
17,62449,15
17,62450,15
17,62451,15
17,62452,15
17,62454,15
17,62458,15
17,62459,15
17,62460,15
17,62461,15
17,62462,15
17,62463,15
17,62465,15
17,62466,15
17,62467,15
17,62468,15
17,62469,15
17,62471,15
17,62473,15
17,62474,15
17,62475,15
17,62476,15
17,62477,15
17,62478,15
17,62479,15
17,62480,15
17,62481,15
17,62501,13
17,62510,13
17,62510,15
17,62512,13
17,62512,18
17,62513,13
17,62514,13
17,62515,18
17,62517,13
17,62518,18
17,62519,18
17,62520,18
17,62521,13
17,62522,13
17,62523,13
17,62526,13
17,62530,18
17,62531,13
17,62532,13
17,62533,13
17,62534,15
17,62535,13
17,62536,18
17,62537,13
17,62538,13
17,62539,13
17,62539,18
17,62540,13
17,62541,18
17,62543,13
17,62543,18
17,62544,13
17,62545,13
17,62545,18
17,62546,13
17,62547,13
17,62548,18
17,62549,13
17,62550,13
17,62550,15
17,62551,13
17,62553,13
17,62553,15
17,62554,13
17,62555,13
17,62556,13
17,62557,13
17,62557,15
17,62558,13
17,62558,18
17,62560,13
17,62561,18
17,62563,13
17,62563,18
17,62565,15
17,62567,13
17,62568,13
17,62570,13
17,62571,15
17,62572,13
17,62573,13
17,62601,18
17,62610,18
17,62611,18
17,62612,18
17,62613,18
17,62615,18
17,62617,18
17,62618,18
17,62621,18
17,62622,18
17,62624,18
17,62625,18
17,62626,13
17,62627,18
17,62628,18
17,62629,18
17,62630,13
17,62631,18
17,62633,18
17,62634,18
17,62635,18
17,62638,13
17,62638,18
17,62639,18
17,62640,13
17,62642,18
17,62643,18
17,62644,17
17,62644,18
17,62649,13
17,62650,18
17,62655,18
17,62656,18
17,62661,18
17,62663,18
17,62664,18
17,62665,18
17,62666,18
17,62667,13
17,62667,18
17,62668,18
17,62670,18
17,62671,18
17,62672,13
17,62673,18
17,62674,13
17,62675,18
17,62677,18
17,62681,18
17,62682,18
17,62684,18
17,62685,13
17,62688,18
17,62689,18
17,62690,13
17,62690,18
17,62691,18
17,62692,18
17,62693,18
17,62694,18
17,62695,18
17,62701,13
17,62702,13
17,62702,18
17,62703,13
17,62703,18
17,62704,13
17,62704,18
17,62707,13
17,62707,18
17,62711,13
17,62711,18
17,62712,13
17,62712,18
17,62801,12
17,62801,15
17,62803,15
17,62806,15
17,62807,15
17,62808,12
17,62808,15
17,62809,15
17,62810,12
17,62810,15
17,62811,15
17,62812,12
17,62814,12
17,62814,15
17,62815,15
17,62816,12
17,62817,15
17,62818,15
17,62819,12
17,62820,15
17,62821,15
17,62822,12
17,62823,15
17,62824,15
17,62825,12
17,62827,15
17,62828,15
17,62829,15
17,62830,12
17,62830,15
17,62831,12
17,62831,15
17,62832,12
17,62833,15
17,62835,15
17,62836,12
17,62837,15
17,62838,15
17,62839,15
17,62841,12
17,62842,15
17,62843,15
17,62844,15
17,62846,12
17,62848,15
17,62849,15
17,62850,15
17,62851,12
17,62851,15
17,62852,15
17,62853,15
17,62854,15
17,62856,12
17,62858,15
17,62859,15
17,62860,12
17,62860,15
17,62861,15
17,62862,15
17,62863,15
17,62864,12
17,62865,12
17,62867,15
17,62868,15
17,62869,15
17,62870,15
17,62871,15
17,62872,12
17,62874,12
17,62875,15
17,62876,15
17,62877,12
17,62877,15
17,62878,15
17,62879,15
17,62880,15
17,62881,15
17,62882,15
17,62883,12
17,62884,12
17,62885,15
17,62886,15
17,62887,15
17,62888,12
17,62889,12
17,62889,15
17,62890,12
17,62890,15
17,62891,12
17,62892,15
17,62893,12
17,62893,15
17,62894,12
17,62895,15
17,62896,12
17,62897,12
17,62898,12
17,62899,15
17,62901,12
17,62902,12
17,62903,12
17,62905,12
17,62906,12
17,62907,12
17,62908,15
17,62910,15
17,62912,12
17,62912,15
17,62914,12
17,62915,12
17,62916,12
17,62917,12
17,62917,15
17,62918,12
17,62919,15
17,62920,12
17,62921,12
17,62922,12
17,62922,15
17,62923,12
17,62923,15
17,62924,12
17,62926,12
17,62927,12
17,62928,15
17,62930,15
17,62931,15
17,62932,12
17,62933,12
17,62934,15
17,62935,15
17,62938,15
17,62939,12
17,62939,15
17,62940,12
17,62941,12
17,62941,15
17,62942,12
17,62943,15
